userid,education,region,hhsz,age,income,child,race,country,domain,date,product,qty,price
14850895,,2.0,2,7.0,4,1,1,0,amazon.com,20070227,TEACH YOURSELF GREEK COMPLETE COURSE PACKAGE (BOOK + 2CDS) (TEACH YOURSELF LANGUAGE COMPLETE COURSES) CONDITION: NEW,1,16.47
14850895,,2.0,2,7.0,4,1,1,0,amazon.com,20070227,"COMPREHENSIVE CURRICULUM OF BASIC SKILLS, PRESCHOOL (COMPREHENSIVE CURRICULUM.)",1,4.72
14905280,,1.0,4,1.0,3,1,1,0,amazon.com,20070227,THE MIRACLE OF MINDFULNESS CONDITION: NEW,1,11.2
14905280,,1.0,4,1.0,3,1,1,0,amazon.com,20070227,TAO TE CHING (PENGUIN CLASSICS) CONDITION: NEW,1,7.95
15007644,,1.0,4,7.0,7,1,1,0,amazon.com,20070227,POWER OF ONE,1,5.73
15065120,,3.0,4,5.0,6,0,1,0,barnesandnoble.com,20070227,GETTING YOUR SEX LIFE OFF TO A GREAT START PAPERBACK,1,9.63
15097206,,2.0,2,11.0,1,0,1,0,amazon.com,20070227,THE ULTIMATE MILLIONAIRE (SILHOUETTE DESIRE),1,0.01
15097206,,2.0,2,11.0,1,0,1,0,amazon.com,20070227,BEDDED THEN WED (SILHOUETTE DESIRE),1,0.01
15097206,,2.0,2,11.0,1,0,1,0,amazon.com,20070227,THE LADIES' MAN (SILHOUETTE SPECIAL EDITION),1,0.01
15249288,5.0,2.0,2,4.0,1,0,1,1,amazon.com,20070227,POISON STUDY CONDITION: NEW,1,14.16
15395573,2.0,3.0,2,6.0,6,0,1,0,amazon.com,20070227,"PASSAGE TO DAWN: THE LEGEND OF DRIZZT, BOOK X (THE LEGEND OF DRIZZT) CONDITION: NEW",1,17.13
15399039,,4.0,2,3.0,4,0,1,0,barnesandnoble.com,20070227,WEIGHT WATCHERS FIVE STAR RECIPES (WEIGHT WATCHERS RECIPE COLLECTION) CONDITION: NEW,1,18.85
15399039,,4.0,2,3.0,4,0,1,0,barnesandnoble.com,20070227,WEIGHT WATCHERS NEW COMPLETE COOKBOOK HARDCOVER,1,16.51
15402889,1.0,4.0,3,9.0,7,1,1,0,amazon.com,20070227,WRITING ABOUT THE WORLD (WITH INFOTRAC ),1,32.0
15402889,1.0,4.0,3,9.0,7,1,1,0,amazon.com,20070227,"GUNS, GERMS, AND STEEL: THE FATES OF HUMAN SOCIETIES CONDITION: NEW",1,11.53
15402889,1.0,4.0,3,9.0,7,1,1,0,amazon.com,20070227,WRITING ABOUT THE WORLD (WITH INFOTRAC ),1,42.0
15404906,2.0,4.0,5,8.0,7,1,1,0,amazon.com,20070227,"TALES OF THE SLAYER, VOLUME 1 (BUFFY THE VAMPIRE SLAYER) (BUFFY THE VAMPIRE SLAYER) CONDITION: NEW",1,9.99
15404906,2.0,4.0,5,8.0,7,1,1,0,amazon.com,20070227,QUEEN OF THE SLAYERS (BUFFY THE VAMPIRE SLAYER) CONDITION: NEW,1,9.99
15404906,2.0,4.0,5,8.0,7,1,1,0,amazon.com,20070227,BUFFY THE VAMPIRE SLAYER: THE DEATH OF BUFFY CONDITION: NEW,1,10.85
15404906,2.0,4.0,5,8.0,7,1,1,0,amazon.com,20070227,BUFFY THE VAMPIRE SLAYER: TALES OF THE SLAYERS CONDITION: NEW,1,10.61
15447490,4.0,2.0,3,8.0,7,1,1,0,amazon.com,20070227,10 LIFESAVING PRINCIPLES FOR WOMEN IN DIFFICULT MARRIAGES BOOKS KARLA DOWNING,1,11.69
15454691,,3.0,4,9.0,4,0,1,0,barnesandnoble.com,20070227,THE SECRET HARDCOVER,1,16.76
15490445,,3.0,6,7.0,5,1,1,0,amazon.com,20070227,THE MINISTRY OF MOTHERHOOD: FOLLOWING CHRIST'S EXAMPLE IN REACHING THE HEARTS OF OUR CHILDREN CONDITION: NEW,1,11.19
15523247,,1.0,4,5.0,6,1,1,0,amazon.com,20070227,YOGA FOR WOMEN (YOGA FOR LIVING) CONDITION: NEW,1,17.75
15547777,,4.0,3,11.0,5,1,1,0,barnesandnoble.com,20070227,WORLD OF WARCRAFT STRATEGY COLLECTION PAPERBACK,1,39.99
15604953,,3.0,3,7.0,7,1,2,0,amazon.com,20070227,BLACK GIRL IN PARIS,1,0.98
15676745,5.0,2.0,2,7.0,7,0,1,0,amazon.com,20070227,"STARTING AN EBAY BUSINESS FOR DUMMIES, SECOND EDITION",1,13.0
15682608,,4.0,4,5.0,5,1,1,0,amazon.com,20070227,MOM'S FAMILY CALENDAR 2007 CONDITION: NEW,1,10.36
9576277,,1.0,3,8.0,7,1,1,0,barnesandnoble.com,20070228,IN AN INSTANT: A FAMILY'S JOURNEY OF LOVE AND HEALING HARDCOVER,1,18.16
9576277,,1.0,3,8.0,7,1,1,0,barnesandnoble.com,20070228,WOMEN AND MONEY: OWNING THE POWER TO CONTROL YOUR DESTINY HARDCOVER,1,17.46
9576277,,1.0,3,8.0,7,1,1,0,barnesandnoble.com,20070228,THE OFFICIAL SAT SUBJECT TESTS IN MATHEMATICS LEVELS 1 AND 2 STUDY GUIDE PAPERBACK,1,15.16
9856378,,2.0,2,11.0,7,0,1,0,amazon.com,20070228,CAPTIVATING: UNVEILING THE MYSTERY OF A WOMAN'S SOUL CONDITION: NEW,1,15.63
10295642,,4.0,4,6.0,7,1,1,0,amazon.com,20070228,OUR ICEBERG IS MELTING: CHANGING AND SUCCEEDING UNDER ANY CONDITIONS,1,7.17
10394852,4.0,3.0,2,5.0,4,1,1,0,amazon.com,20070228,MEN ARE LIKE WAFFLES--WOMEN ARE LIKE SPAGHETTI,1,9.75
10394852,4.0,3.0,2,5.0,4,1,1,0,amazon.com,20070228,MEN ARE LIKE WAFFLES--WOMEN ARE LIKE SPAGHETTI DEVOTIONAL STUDY GUIDE,2,10.34
10394852,4.0,3.0,2,5.0,4,1,1,0,amazon.com,20070228,MEN ARE LIKE WAFFLES--WOMEN ARE LIKE SPAGHETTI,1,9.87
10680036,,1.0,4,7.0,6,1,1,0,amazon.com,20070228,REFLECTIONS ON A RAVAGED CENTURY,1,3.99
10680036,,1.0,4,7.0,6,1,1,0,amazon.com,20070228,PREPARED FOR THE WORST,1,8.1
11517149,,1.0,5,3.0,1,1,1,0,amazon.com,20070228,NONVIOLENCE: 25 LESSONS FROM THE HISTORY OF A DANGEROUS IDEA CONDITION: NEW,1,19.79
11517149,,1.0,5,3.0,1,1,1,0,amazon.com,20070228,NONVIOLENCE: 25 LESSONS FROM THE HISTORY OF A DANGEROUS IDEA (MODERN LIBRARY CHRONICLES) CONDITION: NEW,1,15.58
12629907,,2.0,5,6.0,6,1,1,0,amazon.com,20070228,LIFE OF THE BELOVED: SPIRITUAL LIVING IN A SECULAR WORLD CONDITION: NEW,1,10.17
12629907,,2.0,5,6.0,6,1,1,0,amazon.com,20070228,A GUIDE TO PRAYER FOR MINISTERS AND OTHER SERVANTS CONDITION: NEW,1,10.17
12706875,,2.0,4,10.0,6,1,1,0,amazon.com,20070228,"THE OUT-OF-SYNC CHILD HAS FUN, REVISED EDITION: ACTIVITIES FOR KIDS WITH SENSORY PROCESSING DISORDER CONDITION: NEW",1,10.85
12706875,,2.0,4,10.0,6,1,1,0,amazon.com,20070228,"THE OUT-OF-SYNC CHILD: RECOGNIZING AND COPING WITH SENSORY PROCESSING DISORDER, REVISED EDITION CONDITION: NEW",1,10.85
12732749,,2.0,2,6.0,4,1,1,0,amazon.com,20070228,1ST TO DIE: A NOVEL CONDITION: NEW,1,7.99
12732749,,2.0,2,6.0,4,1,1,0,amazon.com,20070228,2ND CHANCE CONDITION: NEW,1,7.99
12732749,,2.0,2,6.0,4,1,1,0,amazon.com,20070228,3RD DEGREE (WOMEN'S MURDER CLUB (PAPERBACK)) CONDITION: NEW,1,7.99
13029571,,3.0,2,1.0,4,1,1,0,amazon.com,20070228,QBQ! THE QUESTION BEHIND THE QUESTION: PRACTICING PERSONAL ACCOUNTABILITY IN WORK AND IN LIFE,1,9.75
13070921,,3.0,2,8.0,7,1,1,0,amazon.com,20070228,NATIONAL AUDUBON SOCIETY REGIONAL GUIDE TO THE MID-ATLANTIC STATES (NATIONAL AUDUBON SOCIETY FIELD GUIDE TO THE MID-ATLANTIC STATES),1,8.5
13070921,,3.0,2,8.0,7,1,1,0,amazon.com,20070228,LIFE IN THE CHESAPEAKE BAY,1,15.28
13135419,,3.0,4,7.0,7,1,1,0,barnesandnoble.com,20070228,BATTLE 100: THE STORIES BEHIND HISTORY'S MOST INFLUENTIAL BATTLES PAPERBACK,1,14.95
13135419,,3.0,4,7.0,7,1,1,0,barnesandnoble.com,20070228,GATES OF FIRE: AN EPIC NOVEL OF THE BATTLE OF THERMOPYLAE MASS MARKET PAPERBACK,1,7.99
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070228,REFLECTIONS ON THE ARTIST'S WAY CONDITION: NEW,1,18.96
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070228,FINDING WATER: THE ART OF PERSEVERANCE CONDITION: NEW,1,17.13
13343485,4.0,4.0,3,10.0,5,1,1,1,amazon.com,20070228,THE EATINGWELL DIET: INTRODUCING THE VTRIM WEIGHT-LOSS PROGRAM (EATINGWELL) CONDITION: NEW,1,16.47
13431736,,4.0,2,9.0,3,1,1,0,amazon.com,20070228,THE WORM OUROBOROS,1,1.0
13451734,,1.0,2,9.0,1,1,1,0,amazon.com,20070228,COLLECTING COSTUME JEWELRY 202: THE BASICS OF DATING JEWELRY CONDITION: NEW,1,16.47
13588217,4.0,2.0,3,7.0,5,1,1,0,amazon.com,20070228,"DANA CARPENDER'S EVERY CALORIE COUNTS COOKBOOK: 500 GREAT-TASTING, SUGAR-FREE, LOW-CALORIE RECIPES THAT THE WHOLE FAMILY WILL LOVE CONDITION: NEW",1,13.57
13624416,,2.0,2,11.0,7,0,5,0,amazon.com,20070228,"TROWEL AND ERROR: OVER 700 TIPS, REMEDIES AND SHORTCUTS FOR THE GARDENER",1,5.43
13624416,,2.0,2,11.0,7,0,5,0,amazon.com,20070228,NEW ILLUSTRATED GUIDE TO GARDENING,1,11.99
13624416,,2.0,2,11.0,7,0,5,0,amazon.com,20070228,"THE ULTIMATE GARDENING BOOK: OVER 1,000 INSPIRATIONAL IDEAS AND PRACTICAL TIPS TO TRANSFORM YOUR GARDEN",1,8.74
13624416,,2.0,2,11.0,7,0,5,0,amazon.com,20070228,365 DAYS OF WALKING THE RED ROAD: THE NATIVE AMERICAN PATH TO LEADING A SPIRITUAL LIFE EVERY DAY (RELIGION AND SPIRITUALITY) CONDITION: NEW,1,9.09
13624416,,2.0,2,11.0,7,0,5,0,amazon.com,20070228,THE SACRED PIPE: BLACK ELK'S ACCOUNT OF THE SEVEN RITES OF THE OGLALA SIOUX (CIVILIZATION OF THE AMERICAN INDIAN SERIES) CONDITION: NEW,1,9.79
13624416,,2.0,2,11.0,7,0,5,0,amazon.com,20070228,DREAM CATCHERS: A JOURNEY INTO NATIVE AMERICAN SPIRITUALITY CONDITION: NEW,1,6.99
13732454,,1.0,3,3.0,5,0,1,0,amazon.com,20070228,"GENERATION ME: WHY TODAY'S YOUNG AMERICANS ARE MORE CONFIDENT, ASSERTIVE, ENTITLED--AND MORE MISERABLE THAN EVER BEFORE",1,5.99
13743875,1.0,1.0,4,11.0,3,1,1,1,amazon.com,20070228,THE DOUBLE BIND: A NOVEL CONDITION: NEW,1,13.75
13743875,1.0,1.0,4,11.0,3,1,1,1,amazon.com,20070228,SUITE FRAN€AISE CONDITION: NEW,1,13.75
13816817,2.0,3.0,2,5.0,4,0,1,0,amazon.com,20070228,GROWING TRUE DISCIPLES NEW STRATEGIES FOR PRODUCING GENUINE FOLLOWERS OF CHRIST BOOKS GEORGE BARNA,1,13.59
13816817,2.0,3.0,2,5.0,4,0,1,0,amazon.com,20070228,MAXWELL 3-IN-1 SPECIAL EDITION (THE WINNING ATTITUDE / DEVELOPING THE LEADERS AROUND YOU / BECOMING A PERSON OF INFLUENCE) BOOKS JOHN C. MAXWELL,1,11.55
13816817,2.0,3.0,2,5.0,4,0,1,0,amazon.com,20070228,"SPIRITUAL LEADERSHIP MOVING PEOPLE TO GOD'S AGENDA BOOKS HENRY T. BLACKABY,RICHARD BLACKABY",1,13.59
13865392,,4.0,3,3.0,6,1,1,0,amazon.com,20070228,RODIN ON ART AND ARTISTS (FINE ART SERIES),1,5.0
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,THE GREEK'S BRIDAL PURCHASE (HARLEQUIN PRESENTS) CONDITION: NEW,1,4.5
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,THE ITALIAN'S FORCED BRIDE (HARLEQUIN PRESENTS) CONDITION: NEW,1,4.5
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,HIS DARK KISS CONDITION: NEW,1,4.99
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,A MISTRESS FOR THE TAKING (HARLEQUIN PRESENTS) CONDITION: NEW,1,4.5
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,"BLACKMAILED BY DIAMONDS, BOUND BY MARRIAGE (HARLEQUIN PRESENTS) CONDITION: NEW",1,4.5
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,THE GREEK'S VIRGIN (HARLEQUIN PRESENTS) CONDITION: NEW,1,4.5
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,"BENEATH THE SKIN: THE DARKWING CHRONICLES, BOOK THREE (THE DARKWING CHRONICLES) CONDITION: NEW",1,6.99
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,BOUGHT FOR THE MARRIAGE BED (HARLEQUIN PRESENTS) CONDITION: NEW,1,4.5
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,THE SANTORINI BRIDE (HARLEQUIN PRESENTS) CONDITION: NEW,1,4.5
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,THE SICILIAN'S MARRIAGE ARRANGEMENT (HARLEQUIN PRESENTS) CONDITION: NEW,1,4.5
13896244,,1.0,2,9.0,3,0,2,0,amazon.com,20070228,PREGNANCY OF PASSION (HARLEQUIN PRESENTS) CONDITION: NEW,1,4.5
14387581,,3.0,5,9.0,7,1,1,0,amazon.com,20070228,BLOWBACK: THE COSTS AND CONSEQUENCES OF AMERICAN EMPIRE (SECOND EDITION),1,9.15
14387581,,3.0,5,9.0,7,1,1,0,amazon.com,20070228,CHARLIE'S MONUMENT,1,2.3
14387581,,3.0,5,9.0,7,1,1,0,amazon.com,20070228,"THE SORROWS OF EMPIRE: MILITARISM, SECRECY, AND THE END OF THE REPUBLIC (THE AMERICAN EMPIRE PROJECT) CONDITION: NEW",1,11.36
14453906,,1.0,5,6.0,4,1,1,0,barnesandnoble.com,20070228,MACMILLAN MCGRAW HILL READING CONDITION: LIKE NEW,1,39.95
14462997,,4.0,1,8.0,7,0,1,0,amazon.com,20070228,TIGER IN A TRANCE: A NOVEL,1,0.95
14471417,,3.0,2,7.0,6,0,1,0,amazon.com,20070228,CURVES IN MOTION: QUILT DESIGNS & TECHNIQUES CONDITION: NEW,1,29.95
14471417,,3.0,2,7.0,6,0,1,0,amazon.com,20070228,CORE CURRICULUM FOR NEONATAL INTENSIVE CARE NURSING CONDITION: NEW,1,67.63
14471417,,3.0,2,7.0,6,0,1,0,amazon.com,20070228,CORE REVIEW NEONATAL INTENSIVE CARE NURSING CONDITION: NEW,1,45.52
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,DEVELOPING THE EARLY LEARNER: LEVEL 1 CONDITION: NEW,1,9.98
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,THE USBORNE BOOK OF LIVING LONG AGO (EXPLAINERS) CONDITION: NEW,1,10.36
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,DEVELOPING THE EARLY LEARNER: LEVEL 4 CONDITION: NEW,1,9.98
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,DEVELOPING THE EARLY LEARNER: LEVEL 3 CONDITION: NEW,1,9.98
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,DEVELOPING THE EARLY LEARNER: LEVEL 2 CONDITION: NEW,1,9.98
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,CHILDREN'S ENCYCLOPEDIA (USBORNE ENCYCLOPEDIA SERIES),1,5.71
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,EGERMEIER'S BIBLE STORY BOOK: A COMPLETE NARRATION FROM GENESIS TO REVELATION FOR YOUNG AND OLD,1,3.5
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,GRANNY HAN'S BREAKFAST,1,1.76
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,"HERO TALES, VOL. 1: A FAMILY TREASURY OF TRUE STORIES FROM THE LIVES OF CHRISTIAN HEROES",1,5.85
14509179,,2.0,3,4.0,1,1,1,0,amazon.com,20070228,CHILD'S BOOK OF ART,1,3.99
14579358,,3.0,6,9.0,5,1,1,0,barnesandnoble.com,20070228,WILD ORCHIDS COMPACT DISC,1,7.18
14579358,,3.0,6,9.0,5,1,1,0,barnesandnoble.com,20070228,SUPERSTITION COMPACT DISC,1,6.28
14579358,,3.0,6,9.0,5,1,1,0,barnesandnoble.com,20070228,SISTERS HARDCOVER,1,16.2
14579358,,3.0,6,9.0,5,1,1,0,barnesandnoble.com,20070228,WHAT YOU WISH FOR COMPACT DISC,1,13.76
14579358,,3.0,6,9.0,5,1,1,0,barnesandnoble.com,20070228,RIVER'S END COMPACT DISC,1,12.14
14579358,,3.0,6,9.0,5,1,1,0,barnesandnoble.com,20070228,SWEET REVENGE COMPACT DISC,1,16.15
14588709,,2.0,5,7.0,7,1,1,0,amazon.com,20070228,THE STEPS TO FREEDOM IN CHRIST,1,1.66
14588709,,2.0,5,7.0,7,1,1,0,amazon.com,20070228,VICTORY OVER THE DARKNESS,1,5.63
14588709,,2.0,5,7.0,7,1,1,0,amazon.com,20070228,LIVING FREE IN CHRIST,1,7.47
14591661,,4.0,4,8.0,5,0,1,0,amazon.com,20070228,"THE COMPLETE IDIOT'S GUIDE TO MAKING MONEY WITH RENTAL PROPERTIES, SECOND EDITION CONDITION: NEW",1,13.57
14591661,,4.0,4,8.0,5,0,1,0,amazon.com,20070228,PROPERTY MANAGEMENT FOR DUMMIES CONDITION: NEW,1,15.61
14591661,,4.0,4,8.0,5,0,1,0,amazon.com,20070228,"THE LANDLORD'S KIT A COMPLETE SET OF READY-TO-USE FORMS, LETTERS, AND NOTICES TO INCREASE PROFITS, TAKE CONTROL, AND ELIMINATE THE HASSLE BOOKS JEFFREY TAYLOR",1,12.78
14591661,,4.0,4,8.0,5,0,1,0,amazon.com,20070228,"THE LANDLORD'S KIT A COMPLETE SET OF READY-TO-USE FORMS, LETTERS, AND NOTICES TO INCREASE PROFITS, TAKE CONTROL, AND ELIMINATE THE HASSLE BOOKS JEFFREY TAYLOR",1,12.78
14591661,,4.0,4,8.0,5,0,1,0,amazon.com,20070228,"THE COMPLETE IDIOT'S GUIDE TO MAKING MONEY WITH RENTAL PROPERTIES, SECOND EDITION BOOKS BRIAN F. EDWARDS,CASSIE EDWARDS,SUSANNAH CRAIG",1,13.57
14606550,,3.0,2,3.0,3,0,1,0,amazon.com,20070228,TELL THEM I LOVE THEM,1,3.0
14618069,,1.0,4,7.0,6,1,1,0,amazon.com,20070228,"INTERSECTION OF CULTURES:  MULTICULTURAL EDUCATION IN THE UNITED STATE AND THE GLOBAL ECONOMY, THIRD EDITION CONDITION: NEW",1,37.6
14626081,,3.0,4,7.0,6,1,1,0,amazon.com,20070228,"MCDOUGAL, LITTLE WORDSKILLS: RED LEVEL",1,10.0
14633229,,3.0,4,11.0,6,1,1,0,amazon.com,20070228,THE GREAT DIVORCE CONDITION: NEW,1,8.76
14636078,,4.0,3,6.0,7,1,1,0,amazon.com,20070228,HARRY POTTER AND THE DEATHLY HALLOWS (BOOK 7) CONDITION: NEW,1,18.89
14650093,,1.0,2,7.0,5,1,1,1,amazon.com,20070228,MONIQUE AND THE MANGO RAINS: TWO YEARS WITH A MIDWIFE IN MALI CONDITION: NEW,1,12.21
14650093,,1.0,2,7.0,5,1,1,1,amazon.com,20070228,PARTICIPANT OBSERVATION,1,16.92
14791402,,3.0,6,8.0,7,1,1,0,amazon.com,20070228,POWER IN THE PULPIT: HOW TO PREPARE AND DELIVER EXPOSITORY SERMONS,1,15.45
14826563,,3.0,2,3.0,3,0,1,0,amazon.com,20070228,"FOUNDATIONS OF FINANCIAL MANAGEMENT TEXT + EDUCATIONAL VERSION OF MARKET INSIGHT + TIME VALUE OF MONEY INSERT (MCGRAW-HILL/IRWIN SERIES IN FINANCE, INSURANCE, AND REAL ESTATE)",1,99.99
14826563,,3.0,2,3.0,3,0,1,0,amazon.com,20070228,MANAGING HUMAN RESOURCES,1,8.95
14988805,,3.0,2,4.0,7,0,1,0,amazon.com,20070228,EXAMKRACKERS 1001 QUESTIONS IN MCAT PHYSICS (EXAMKRACKERS),1,19.38
15072112,2.0,4.0,1,6.0,7,0,1,0,amazon.com,20070228,D*U*C*K CONDITION: NEW,1,23.1
15072112,2.0,4.0,1,6.0,7,0,1,0,amazon.com,20070228,"THE JOKE'S OVER: BRUISED MEMORIES: GONZO, HUNTER S. THOMPSON AND ME",1,12.95
15084808,,1.0,3,11.0,5,1,1,0,amazon.com,20070228,A BITE TO REMEMBER (ARGENEAU VAMPIRE),1,2.88
15084808,,1.0,3,11.0,5,1,1,0,amazon.com,20070228,"THE HARLEQUIN: AN ANITA BLAKE, VAMPIRE HUNTER NOVEL CONDITION: NEW",1,17.13
15084808,,1.0,3,11.0,5,1,1,0,amazon.com,20070228,"MISTRAL'S KISS (MEREDITH GENTRY, BOOK 5) CONDITION: NEW",1,16.29
15084808,,1.0,3,11.0,5,1,1,0,amazon.com,20070228,A QUICK BITE (ARGENEAU VAMPIRE),1,2.97
15084808,,1.0,3,11.0,5,1,1,0,amazon.com,20070228,"THE HARLEQUIN: AN ANITA BLAKE, VAMPIRE HUNTER NOVEL CONDITION: NEW",1,17.13
15084808,,1.0,3,11.0,5,1,1,0,amazon.com,20070228,"MISTRAL'S KISS (MEREDITH GENTRY, BOOK 5) CONDITION: NEW",1,16.29
15097206,,2.0,2,11.0,1,0,1,0,amazon.com,20070228,HIS ONLY OBSESSION (SILHOUETTE INTIMATE MOMENTS) CONDITION: NEW,1,4.99
15197092,,1.0,4,9.0,5,1,1,0,amazon.com,20070228,SAFE HARBOR CONDITION: NEW,1,7.99
15197092,,1.0,4,9.0,5,1,1,0,amazon.com,20070228,THE AMALFI BRIDE (SILHOUETTE DESIRE) CONDITION: NEW,1,4.5
15197092,,1.0,4,9.0,5,1,1,0,amazon.com,20070228,SHIVER CONDITION: NEW,1,7.99
15197092,,1.0,4,9.0,5,1,1,0,amazon.com,20070228,DEADLY GAME CONDITION: NEW,1,7.99
15197092,,1.0,4,9.0,5,1,1,0,amazon.com,20070228,MORNING COMES SOFTLY (HARPER MONOGRAM) CONDITION: NEW,1,7.99
15215465,,3.0,2,8.0,5,0,1,0,amazon.com,20070228,CLANBOOK: TREMERE,1,1.15
15385077,,3.0,3,10.0,7,1,1,0,amazon.com,20070228,"THE BUSH AGENDA INVADING THE WORLD, ONE ECONOMY AT A TIME BOOKS ANTONIA JUHASZ",1,7.99
15394715,2.0,1.0,6,8.0,5,1,1,0,amazon.com,20070228,"A BOY, A DOG, AND A FROG (PICTURE PUFFINS)",1,0.99
15394715,2.0,1.0,6,8.0,5,1,1,0,amazon.com,20070228,FROG ON HIS OWN,1,1.95
15474462,,2.0,2,4.0,6,1,1,0,amazon.com,20070228,"LOVE IS NEVER ENOUGH: HOW COUPLES CAN OVERCOME MISUNDERSTANDINGS, RESOLVE CONFLICTS, AND SOLVE",1,0.56
15474462,,2.0,2,4.0,6,1,1,0,amazon.com,20070228,MARS AND VENUS TOGETHER FOREVER: RELATIONSHIP SKILLS FOR LASTING LOVE,1,0.01
15474462,,2.0,2,4.0,6,1,1,0,amazon.com,20070228,WHY CAN'T YOU READ MY MIND? OVERCOMING THE 9 TOXIC THOUGHT PATTERNS THAT GET IN THE WAY OF A LOVING RELATIONSHIP,1,6.0
15474462,,2.0,2,4.0,6,1,1,0,amazon.com,20070228,"MARS AND VENUS STARTING OVER: A PRACTICAL GUIDE FOR FINDING LOVE AGAIN AFTER A PAINFUL BREAKUP, DIVORCE, OR THE LOSS OF A LOVED ONE",1,5.09
15474462,,2.0,2,4.0,6,1,1,0,amazon.com,20070228,"MEN ARE FROM MARS, WOMEN ARE FROM VENUS: THE CLASSIC GUIDE TO UNDERSTANDING THE OPPOSITE SEX",1,3.94
15482277,,3.0,5,6.0,5,1,1,1,amazon.com,20070228,UNSTRANGE MINDS REMAPPING THE WORLD OF AUTISM BOOKS ROY RICHARD GRINKER,1,17.79
15482277,,3.0,5,6.0,5,1,1,1,amazon.com,20070228,UNSTRANGE MINDS REMAPPING THE WORLD OF AUTISM BOOKS ROY RICHARD GRINKER,1,17.79
15493015,2.0,4.0,4,8.0,5,1,1,0,amazon.com,20070228,CURRANT EVENTS : XANTH #28 (XANTH),1,6.62
15493015,2.0,4.0,4,8.0,5,1,1,0,amazon.com,20070228,PET PEEVE (XANTH),1,3.89
15493015,2.0,4.0,4,8.0,5,1,1,0,amazon.com,20070228,UP IN A HEAVAL: A XANTH NOVEL (XANTH),1,2.99
15493015,2.0,4.0,4,8.0,5,1,1,0,amazon.com,20070228,CUBE ROUTE (XANTH),1,2.25
15493953,5.0,2.0,3,6.0,3,1,1,0,amazon.com,20070228,IN AN INSTANT: A FAMILY'S JOURNEY OF LOVE AND HEALING CONDITION: NEW,1,17.91
15512093,,1.0,3,8.0,7,1,1,0,amazon.com,20070228,"THE TEMPLAR LEGACY BOOKS STEVE BERRY,BRIAN CORRIGAN",1,22.76
15512093,,1.0,3,8.0,7,1,1,0,amazon.com,20070228,THE MADONNAS OF LENINGRAD A NOVEL (P.S.) BOOKS DEBRA DEAN,1,11.16
15512093,,1.0,3,8.0,7,1,1,0,amazon.com,20070228,THE SPACE BETWEEN US A NOVEL (P.S.) BOOKS THRITY UMRIGAR,1,10.17
10260599,,2.0,1,8.0,2,0,2,0,amazon.com,20070301,"CHEROKEE THUNDER (SILHOUETTE INTIMATE MOMENTS, NO 463)",1,0.01
10759095,2.0,2.0,5,10.0,5,1,1,0,barnesandnoble.com,20070301,THE BIG SHOW: A TRIBUTE TO ESPN'S SPORTSCENTER PAPERBACK,1,21.95
11434843,,1.0,5,5.0,3,1,1,0,barnesandnoble.com,20070301,THE INDIGO CHILDREN PAPERBACK,1,12.55
11434843,,1.0,5,5.0,3,1,1,0,barnesandnoble.com,20070301,CARE AND FEEDING OF INDIGO CHILDREN PAPERBACK,1,12.55
11563902,,4.0,1,10.0,5,0,1,0,amazon.com,20070301,"STRENGTHSFINDER 2.0: A NEW AND UPGRADED EDITION OF THE ONLINE TEST FROM GALLUP'S NOW, DISCOVER YOUR STRENGTHS",1,13.97
11941190,,1.0,4,11.0,6,1,1,0,amazon.com,20070301,FENG SHUI YOUR LIFE CONDITION: NEW,1,16.47
12438754,,1.0,2,,5,1,1,0,barnesandnoble.com,20070301,THE SECRET COMPACT DISC,1,20.96
12438754,,1.0,2,,5,1,1,0,barnesandnoble.com,20070301,HIGH ENERGY LIVING COMPACT DISC,1,5.98
12438754,,1.0,2,,5,1,1,0,barnesandnoble.com,20070301,SLIPPING INTO DARKNESS HARDCOVER,1,4.98
12524823,,4.0,3,5.0,5,1,1,0,amazon.com,20070301,THE CHAIRMAN: A NOVEL,1,0.04
